,Oxaliplatin,Ulixertinib,Fulvestrant,Uprosertib,Dactinomycin,Docetaxel,Camptothecin,5-Fluorouracil,Afatinib,Taselisib,PD0325901,Sapitinib,Alpelisib,SCH772984,LGK974,Luminespib,Linsitinib,GSK1904529A,EPZ5676,EPZ004777,Irinotecan,PLX-4720,Nutlin-3a (-),MG-132,Staurosporine,MK-2206,Trametinib,Palbociclib,MK-1775,Cisplatin,Pictilisib,AZD7762,Olaparib,Dasatinib,AZD3759,PD173074,Vorinostat,Dabrafenib,Paclitaxel,AZD4547,Lapatinib,Sorafenib,Nilotinib,Tamoxifen,Gemcitabine,Venetoclax,Bortezomib,Wee1 Inhibitor,Osimertinib,AGI-5198,Ipatasertib,Erlotinib,Sepantronium bromide,Cediranib,Buparlisib,YK-4-279,AZD8186,UMI-77,Cytarabine,BPD-00008900,MIM1,Dactolisib,NVP-ADW742,Gefitinib,Telomerase Inhibitor IX,GDC0810,WEHI-539,BDP-00009066,Epirubicin,GSK2578215A,I-BRD9,P22077,AZD6738,AZD5363,BMS-536924,ABT737,WIKI4,Afuresertib,Savolitinib,Navitoclax,Cyclophosphamide,MIRA-1,Pyridostatin,Temozolomide,Vinorelbine,Vinblastine,Pevonedistat,Foretinib,BIBR-1532,MK-8776,Talazoparib,AMG-319,AZ6102,VX-11e,LJI308,AT13148,Rapamycin,GSK591,VE821,GNE-317,Crizotinib,Entinostat,Alisertib,Fludarabine,Mitoxantrone,Niraparib,JAK1_8709,Leflunomide,IRAK4_4710,Entospletinib,BMS-345541,Podophyllotoxin bromide,Gallibiscoquinazole,Sinularin,PCI-34051,Carmustine,Topotecan,AGI-6780,VSP34_8731,MN-64,ML323,XAV939,PFI3,Zoledronate,CZC24832,KRAS (G12C) Inhibitor-12,ERK_2440,Acetalax,LY2109761,AZD1332,Mirin,OTX015,Wnt-C59,PRIMA-1MET,PRT062607,AZD5438,Obatoclax Mesylate,AZD2014,OF-1,Selumetinib,WZ4003,Teniposide,Picolinici-acid,JAK_8517,Elephantin,Ruxolitinib,VE-822,ERK_6604,IWP-2,PAK_5339,RVX-208,TAF1_5496,Dinaciclib,Nelarabine,IGF1R_3801,GSK343,CDK9_5576,LCL161,I-BET-762,AZD5153,CDK9_5038,AZD1208,Dihydrorotenone,ULK1_4989,Sabutoclax,AZ960,IAP_5620,Ibrutinib,AZD5991,Eg5_9814,Vincristine,GSK2606414,AZD5582,Daporinad,OSI-027,AZD8055,SB216763,Axitinib,RO-3306,Tozasertib,GSK269962A,KU-55933,PF-4708671,AZD6482,ZM447439,JQ1,NU7441,SB505124,Ribociclib,Doramapimod,BMS-754807,BI-2536,Cetuximab,Doxorubicin,Etoposide,Bleomycin,Bicalutamide,Bleomycin (50 uM),Pemetrexed,AICA Ribonucleotide
PA-TU-8902,5.8715995,3.21789,5.0099205,4.022765,-3.4545075,-1.3612055,-0.913501,6.622833,3.5326089999999994,1.1176030000000001,0.296977,5.451281,3.4127110000000003,2.80442,4.8356330000000005,-1.046438,3.145987,5.481935,6.71,6.614935000000001,4.061418,5.189151,7.1400429999999995,-1.52176,-2.200356,4.374274,-0.100754,3.7983510000000003,1.545718,5.970643,1.266237,1.7706259999999998,4.0835919999999994,2.388012,3.5852150000000003,5.691733,1.39281,6.249982,0.9604530000000001,3.811097,5.982081,3.763833,5.8293300000000015,4.255513,3.290122,2.557868,-4.476063,3.138676,2.450463,6.099487,4.116221,3.8861220000000003,-3.8982449999999997,2.507846,0.9645889999999999,3.708103,3.249248,2.389277,3.1764,6.776753,4.76146,-1.8324799999999999,3.000121,4.450928,1.1214389999999999,4.717936,3.567876,3.015877,0.162078,6.156766999999999,5.297276999999999,5.203543,3.2568349999999997,3.3635330000000003,2.10848,3.055202,4.3542,2.9666959999999998,3.449158,2.26885,6.298268,6.873397,4.986749,7.786828999999999,-0.895083,-1.604211,1.57595,1.6330559999999998,6.596197,5.144868,4.007579,6.7470300000000005,4.658734,4.201635,6.845451,5.842269,-1.210921,6.599872,6.5425910000000025,-0.257353,3.9726550000000014,3.034942,3.660449,6.160675,1.874524,5.031157,5.486589,5.706048,6.148551,5.0819160000000005,5.221127,0.749907,3.3522529999999997,5.238874,6.539053,7.941574,1.5919530000000002,4.791988,4.196479,5.5856330000000005,5.816475,6.492945,6.500655,4.693919,6.532947,6.114103,3.4227800000000004,2.360603,6.104248999999999,4.155638,6.142912,4.001703,5.224323,5.481948,3.690457,4.334282,1.971582,2.612168,5.121862999999999,4.656877,4.851811,1.661568,6.161899,3.707581,4.316199,6.100007,4.519495,3.671786,3.9435620000000013,3.7682870000000004,5.870152,5.4327440000000005,-1.206917,7.533102,2.502541,3.981983,1.8242900000000002,5.292002,5.667707,4.131625,0.320365,6.7980800000000015,2.623111,3.76664,0.8959090000000001,3.778665,6.695475,6.431172,6.900266,-0.6989529999999999,-0.031827999999999995,4.8529,4.071715,,6.327685,,,,,,,,,,,,,,,,,,5.063934,-1.6342819999999998,1.45793,1.800156,3.685459,3.0473470000000002,3.603043,7.1207270000000005
PA-TU-8988T,5.6304595000000015,2.340689,3.336697,3.6997615,-4.1588425,-3.593747,-1.136945,5.4976959999999995,2.0809490000000004,2.101268,-0.42541599999999996,4.463068,5.326873,1.7499080000000002,3.9180349999999997,-2.653587,4.449779,4.247048,6.233467,6.263994,4.3441,6.278199,5.628878,-2.2290240000000003,-4.188683,5.1995830000000005,0.254807,4.597834,-0.454142,5.485369,1.519911,0.7989390000000001,4.887419,0.54142,4.0196629999999995,4.843912,4.521318,5.497902,-3.645982,2.8638209999999997,5.55247,2.1652669999999996,4.3826220000000005,4.046174,1.5543049999999998,1.7500740000000001,-5.494785,1.872407,1.402415,4.427672,3.564593,2.463434,-5.426032,2.433612,0.809832,2.402742,2.919718,1.930135,0.744726,4.778925,3.8829160000000003,-1.7622810000000002,3.9318440000000003,3.338044,0.240615,5.050784999999999,3.6995449999999996,2.1208150000000003,-1.1154549999999999,5.3658660000000005,5.369546,4.400519,3.979601,3.801039,1.8530119999999999,2.5340119999999997,3.676817,2.771442,2.363953,3.0653200000000003,5.377402,6.0811699999999975,2.8533209999999998,6.299435,-3.223076,-4.737208,-0.299729,1.7764970000000002,5.766252,4.559014,4.545644,5.944287999999999,2.8315259999999998,2.0913470000000003,6.047613,2.6835259999999996,-1.739861,4.940675,6.01299,-0.080343,4.633911,5.695869,4.749753,5.5616129999999995,-0.174836,5.265206,5.018047,4.866944,4.952531,4.460808999999999,4.0655589999999995,-0.689783,1.9871619999999999,4.5180419999999994,5.019858999999999,6.8517800000000015,1.340768,4.48605,2.478374,4.772196,4.143788,5.511819,5.343065,4.458843,5.785444,3.8620980000000014,2.647777,6.541136,5.6575440000000015,3.663816,6.111198,0.743901,3.823975,6.195712,3.283034,1.699903,2.198077,2.1916130000000003,2.360172,2.997236,5.1617120000000005,0.136523,5.169276,3.9609089999999996,4.831695,5.8008690000000005,5.325044,2.520619,3.672165,2.982631,5.127637,3.047311,-3.312864,6.697767999999999,3.4911760000000003,2.8027740000000003,-0.44206999999999996,5.919432,2.142491,0.120715,-2.994481,5.63326,-1.071065,3.55096,0.018161,3.4339199999999996,5.702642,5.720333999999999,5.882403,-3.368706,-1.8125380000000002,5.1406089999999995,4.282324,,,,,,,,,,,,,,,,,,,,6.420425,-2.666802,0.389913,-0.8231780000000001,3.0028165,-1.283317,2.8470009999999997,7.059444
PANC-02-03,4.2704705,1.3253180000000002,3.691134,5.467782,-3.3370904999999995,-3.2868185,-2.360202,4.0823,1.410487,1.037275,-1.7818479999999999,2.428568,3.177275,-0.285876,5.184261,-2.399048,3.442253,4.563169,6.740413,6.337825,2.7030540000000003,4.993588,5.9980660000000015,-0.857416,-0.29180700000000004,3.015241,-3.231947,3.879515,0.378348,5.1609,0.785652,0.16513599999999998,5.571554,-0.393808,2.6663069999999998,5.364719,1.727712,5.685148000000001,-0.9831139999999999,4.2084,3.801474,3.6974089999999995,3.909676,3.589376,0.901631,3.392686,-4.622868,2.747977,1.882945,4.279299,4.187512,2.282981,-2.86258,1.826685,1.747006,3.564397,2.671312,2.005018,2.099231,5.2488150000000005,5.3379129999999995,0.30447199999999996,2.4022639999999997,3.474546,0.712761,4.8578589999999995,3.4421370000000002,2.502551,0.399258,5.093037000000002,4.295262,6.012066,2.000484,5.2974760000000005,1.7956400000000001,3.782393,3.933721,3.6700470000000003,4.350777,3.6123879999999997,6.4644010000000005,6.538125,3.8005989999999996,7.6166,-0.594899,-1.14341,0.7376060000000001,0.095086,6.2988550000000005,4.199147,4.514723,5.351743,3.9339730000000004,2.071059,6.018714,6.654203999999999,-0.911968,4.292636,4.646014,0.533891,4.40279,2.112001,2.379184,4.649575,1.6585779999999999,4.724571,5.504768,5.805345,6.516952,3.5962059999999996,2.831213,-0.257947,2.9516709999999997,4.154053,4.315961,7.18953,-0.306875,5.109914,2.53635,5.324732,5.870049,4.203602,5.885683,4.37415,5.780593,3.082281,0.795746,6.479821,5.034081,4.047505,4.319116,0.5613100000000001,5.4889209999999995,4.661257,2.735233,3.529026,1.423742,2.587286,5.941115,0.772087,3.9237580000000003,0.68767,6.608928,3.96191,2.921745,6.4332709999999995,5.971898,1.6743310000000002,4.499182,2.079541,4.113762,6.525224,-2.026336,6.933045,1.216091,2.856502,0.6916260000000001,5.617204,1.01472,0.302171,-0.625921,6.838373,1.59893,3.328025,-0.036900999999999996,2.360191,6.896903,5.538478,7.462199000000001,-1.663503,-0.269448,3.169339,3.361208,-4.55986,6.049108,,,,,,,,,,,,,,,,,,4.802616,-0.9529185,3.273014,2.339618,3.971169,1.273787,2.217193,7.303999
PANC-03-27,4.934264,2.64651,3.762426,5.038958999999998,-2.532578,-3.766751,-1.7425099999999998,3.693257,1.6405459999999998,2.850797,0.0067,3.1783259999999998,3.926218,1.628191,4.003503,-0.9307139999999999,5.363587,5.222859,6.370727,6.207621,3.4822300000000004,6.10915,5.439665,-1.072191,-3.740876,3.4752940000000003,-0.302206,4.15636,-0.585728,3.5893839999999995,1.8308659999999999,-0.9580719999999999,6.024247,0.136181,2.423394,5.271648,3.928924,6.370727,-1.103378,3.960746,3.451661,5.476156,5.132406,5.372797,-2.112447,3.014421,-2.786929,2.103135,1.8936790000000001,5.798849,5.409565,2.537007,-6.2372309999999995,3.3625339999999997,1.270706,3.579853,3.06199,2.674282,2.1844959999999998,6.222942,3.7026660000000002,-0.390477,4.767315,2.252769,0.63264,6.335221,3.05306,5.06215,0.12228299999999999,5.771607,6.085849,6.105607,2.00061,4.829782,2.769523,3.212614,4.208266,4.117737,2.9371389999999997,5.048934,6.01098,6.291081,4.338475,7.093709,-1.312444,-2.498293,1.311935,2.420647,6.223488,2.2027490000000003,4.905485,4.942868,2.821087,2.779291,5.8938,6.105398999999999,0.094717,5.4147300000000005,3.934099,1.951643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.237248999999999,,,,,,,,,,,,,,,,,,,6.381207,-3.295049,0.53195,-0.524532,3.0957015,-0.632566,1.165255,8.05034
PANC-08-13,6.9878839999999975,5.326736500000001,4.719677,4.420234499999999,-1.857753,0.6246854999999999,2.2300869999999997,7.386896000000001,3.498439,2.152719,1.318116,4.921755,4.091471,4.207118,5.454808,1.461843,3.776103,5.654211,6.729669,6.516246,6.749148,7.1703,6.012542,-1.2033200000000002,-1.8898560000000002,5.9023970000000014,3.9628900000000002,6.186662,2.267353,6.356554,2.137925,1.876596,4.967811,3.9264980000000014,3.1500340000000002,5.692062,2.992106,6.6645460000000005,0.970434,3.4068669999999996,5.661046,5.916125,5.594835,5.053751,5.667779,2.098224,-4.730805999999999,6.156575,3.3455660000000003,5.619801,5.078119,2.230347,-2.5347720000000002,3.7502459999999997,1.8336540000000001,3.8070510000000004,3.271769,4.313436,4.543691,5.745506,5.852592,1.489356,3.0547150000000003,4.216739,3.5676010000000002,6.269465,4.953951999999999,3.086191,3.655496,6.72669,6.34932,6.093807,4.2907980000000014,5.015517,1.995911,3.317439,3.413247,4.509867,2.293037,3.512263,5.761538,6.787235000000001,5.948061,7.620739,1.689129,1.824687,4.3949,1.857707,6.002768,6.087028,5.065508,6.233788,3.8333839999999997,6.284388,6.6250100000000005,6.754957000000001,0.45499399999999995,4.359504,6.7233529999999995,1.564389,5.011115,2.0052939999999997,2.151354,5.1641449999999995,4.2272870000000005,5.193995,3.608646,6.026425,4.6428150000000015,2.859618,4.286969,3.928689,3.8788139999999998,4.074504,6.647849000000001,7.529439999999999,4.0690940000000015,5.2495959999999995,1.5104959999999998,6.129321,6.449436,6.453245,6.262032,5.177798,6.677845,7.093789999999999,1.595365,6.4832279999999995,6.522971,2.642758,4.726076,0.42705,5.417949,4.323753,3.467911,2.3579209999999997,2.6712119999999997,2.250265,4.272894,3.3988339999999995,5.666631,3.650461,5.957566,2.4276400000000002,5.359167,5.687082,5.626695,1.9815169999999998,3.874935,3.9827510000000004,4.149493,5.409829,-1.084699,7.156368,0.703951,4.414992,1.551721,6.6403149999999975,2.130233,-0.167522,-0.5842310000000001,6.126576,2.6263509999999997,1.811695,2.3777459999999997,3.427235,6.078917,6.30511,6.228717,-1.911195,2.927371,5.309769,5.470957,,,,,,,,,,,,,,,,,,,,5.7,0.03741699999999999,4.522325,2.473044,3.7405535,2.7686740000000003,3.124714,7.136253999999999
PANC-10-05,5.9002440000000025,2.0359405,4.6208225,3.63856,-2.1299405,-1.8023,-1.674982,6.439444,1.9768189999999999,1.381066,0.760934,4.503291,4.486522,2.0749560000000002,5.095798,-0.507897,3.4642459999999997,3.835789,7.000379,6.189744999999999,3.27413,7.338447,5.8987440000000015,-1.8214700000000001,-0.917063,3.6279440000000003,-0.4959810000000001,3.3972010000000004,1.5417100000000001,2.73965,0.728484,1.235221,6.731585000000001,-0.254322,3.958219,6.005776,3.239563,6.419093,-2.1611580000000004,5.074724,2.403868,3.577629,3.546289,4.776274,0.783625,3.947545,-4.238928,4.3581199999999995,3.317712,6.385374,4.856276,4.143046,-3.435875,3.023279,1.9210080000000005,4.330213,5.300599,2.074293,2.520943,3.8761970000000003,5.583826999999999,-0.9032899999999999,3.437213,3.763699,1.549668,6.8495940000000015,3.7882730000000002,3.047545,1.6794369999999998,7.011591,6.755524,5.150779,4.177404,4.465132,2.408608,3.537348,3.4850980000000003,2.786564,3.501691000000001,2.255227,6.580934,6.716767,4.77091,6.877997,-1.513749,-0.170693,0.414483,1.545101,6.46066,4.750977,4.931179,5.461058,2.479482,2.780574,6.88875,6.456367,-1.177238,6.809178999999999,6.880277,1.269045,3.613897,5.350936,4.175925,5.121492,2.289148,5.881975,5.858055,5.308076,6.475653,4.1116790000000005,4.420508,1.4468,3.44895,3.5619589999999994,5.301302,6.6536839999999975,0.9200969999999999,5.659749,3.5692800000000005,5.7367349999999995,5.5462370000000005,3.661911,6.573542999999999,5.155308,6.270041,7.168761,2.7602759999999997,6.315281,6.556502,6.713467999999999,5.742469,2.511777,6.44736,3.324556,3.5954089999999996,5.4407440000000005,2.477668,2.300801,6.524404,4.07345,4.082180999999999,1.535099,6.010471,6.808986999999999,3.5496449999999995,5.99921,5.922632,3.09139,3.422872,1.959705,4.245039,6.918908,-1.36671,6.388457,1.564034,2.794156,1.4142290000000002,6.493789,3.894876,1.404557,-0.911568,7.137376,2.2784709999999997,3.1643470000000002,0.531629,3.35925,6.847472,6.301293,7.341442999999999,-1.388923,1.024101,6.324921,2.8077959999999997,-3.783265,,,,,,,,,,,,,,,,,,,5.9905669999999995,-1.61021,0.847584,-0.17028,3.7393145,1.466493,2.052845,7.914194
PC-14,5.8048915,3.041295,5.110965,2.295809,-2.90802,-4.876385,-1.608937,4.489189,-2.867584,2.207055,1.3278299999999998,-2.9857259999999997,4.127712,2.684728,4.407966,-3.4760730000000004,4.705522,5.0581190000000005,7.291948,6.03641,3.6381120000000013,4.769548,6.142221,-1.3785889999999998,-4.1890089999999995,3.3698650000000003,0.128755,3.946046,-0.7639239999999999,4.9332660000000015,1.669798,-1.117474,5.248928,-1.7287439999999998,-2.255866,6.748521,1.60677,5.8858510000000015,-3.222824,3.5094300000000005,0.83406,3.499974,5.7386019999999975,4.9625010000000005,-0.610067,2.729198,-4.43761,1.8712,-3.151018,5.768036,3.376936,-2.162282,-4.145093,0.330016,0.852564,1.790111,3.7276019999999996,3.844006,1.939815,5.178603,5.151745,-2.106846,3.132002,-1.61045,1.357065,5.352703,5.789758,3.455279,-0.042101,6.196734999999999,6.115732,6.785042999999999,1.2227370000000002,2.859864,1.372916,2.6771380000000002,3.7606660000000014,2.632393,3.840563,5.772304,6.765654,7.6302080000000005,3.6369860000000003,7.174765,-3.836587,-4.7204809999999995,1.7269139999999998,1.017675,6.902214,2.716259,3.9224989999999997,6.110047,2.5022439999999997,2.663362,6.018059,3.734257,-2.662706,4.778094,3.560232,0.19315,3.89984,1.973984,2.109686,6.612756,0.6634800000000001,5.270266,4.191063,5.915051,5.179835,2.458485,3.170076,-1.0036909999999999,4.344569,5.257853,5.926521,7.9887520000000025,0.520546,5.320833,2.454561,7.3269470000000005,4.734369999999998,5.279819,6.893652,6.231561,5.971248,3.6164089999999995,3.2023080000000004,6.116317,5.584421,6.1282440000000005,5.146056,3.6311519999999997,4.836704,6.774964999999999,2.191909,3.0638,0.9319209999999999,1.2097120000000001,4.4728580000000004,4.24374,3.06713,0.712249,6.286178,2.469439,5.209480999999999,5.189091,2.037476,2.73805,3.863001,1.6841220000000001,7.0063070000000005,3.924282,-3.5335980000000005,8.17486,1.6654189999999998,4.107035,-0.015577,5.5984,4.712721,2.628532,-2.1246650000000002,6.846895,0.6950689999999999,2.37621,-0.799752,1.755237,6.682780999999999,0.383855,7.478826,-4.334783,-2.767687,3.439061,1.8898869999999999,-3.438105,5.058568,,,,,,,,,,,,,,,,,,5.503578,-1.680425,2.108833,-0.648642,3.623726,-0.172591,0.8916790000000001,6.440308
PC-3,6.8773365,4.7407080000000015,5.117577000000002,4.0264475,-2.025019,-1.8856104999999999,-1.016106,4.8312870000000006,4.5236800000000015,3.126696,3.957179,5.816808999999999,4.617134,6.201445,3.972154,-0.100217,5.494259,5.084958,7.096158,6.748593,3.5709910000000002,6.127363,6.837866,-1.020269,-0.025093,4.626485,4.048531,6.14025,2.883076,5.98985,2.119758,3.123222,5.756602,2.5943650000000003,3.554157,5.57291,2.957456,6.086539,0.452927,2.983348,4.9445510000000015,3.3797919999999997,5.685459,5.852803,2.512505,2.094977,-3.9268440000000004,4.625874,2.4304810000000003,4.237676,4.656943,4.270413,-6.439114,4.290367,1.299323,3.601979,2.401033,2.254496,4.108912,6.294859,4.908686,-1.267715,4.864478,5.005762,0.9294110000000001,5.888278,4.26952,3.577919,0.783748,6.738486999999999,6.099737999999999,4.886447,3.214168,3.6570519999999997,4.126348,1.998219,3.6021089999999996,3.169356,2.585682,2.7874830000000004,5.629103,6.738486999999999,5.9394230000000015,6.432623,0.655246,-2.4091720000000003,0.864976,4.235848000000002,4.995648,5.251591,3.9341769999999996,5.569187,6.278777,5.755138,6.607303,5.97267,-2.36193,5.482164,6.0423269999999984,0.409536,4.888386,3.582096,5.26208,4.277722,0.808786,5.848718,5.340457,5.561569,4.968614,3.4470199999999998,4.4936440000000015,-0.158976,3.664475,5.090132,6.2741120000000015,7.281214,0.319828,5.173401999999999,2.876528,5.459137,5.276813,6.355557,6.553999999999999,4.328049,6.378101,6.075707,4.973476,2.926821,6.642836,4.460516999999999,5.487865,4.855268,6.176255,7.764252000000001,3.3660620000000003,2.971013,2.118336,0.919847,6.14923,6.672535000000001,5.5228980000000005,1.6895369999999998,6.2171080000000005,4.1770879999999995,3.967493,5.877467,5.236665,5.2315629999999995,4.342907,2.709738,6.456403,4.234811,-1.659109,7.426396,3.2217290000000003,4.4292690000000015,0.812577,6.6519699999999995,5.957923,3.1622049999999997,-1.313218,5.005506,2.327282,4.747304,0.6398520000000001,3.206728,6.423221,6.6309210000000025,6.465725,-2.674404,-0.6522319999999999,5.029944,3.434247,,,,,,,,,,,,,,,,,,,,7.02533,-0.242511,3.548318,2.421266,2.554173,1.8781860000000001,2.954114,5.920123
PCI-30,4.278771,4.294112,3.904902,4.686793,-4.535316000000001,-3.039169,-1.9226290000000001,4.93799,1.919197,3.042003,1.7777209999999999,4.185621,3.9900889999999998,3.555271,6.428932,-3.389378,3.821787,5.933521,6.270397,5.875012,3.128112,6.238971,5.6192160000000015,-1.69577,-3.438016,4.703496,0.746524,2.48239,1.7725080000000002,3.13797,2.4367349999999997,-0.511154,5.431613,0.9763270000000001,2.6530549999999997,5.355189,2.76254,5.202116,-1.669141,2.35106,3.396232,3.363463,5.371444,3.8954940000000002,0.062280999999999996,2.683616,-4.385553,2.919962,1.387248,4.590015,3.6060800000000004,3.322439,-3.5215400000000003,2.326863,1.9836040000000001,3.9710330000000003,3.5125290000000002,2.1890080000000003,3.196966,3.6107089999999995,3.9731669999999997,-0.8824719999999999,4.216196,3.83773,0.22444299999999998,6.123034,4.157495,1.489272,-0.137036,5.624968,4.119552,6.277621,1.79313,3.06481,2.710748,3.1496049999999998,4.065913,3.046752,4.12605,2.3479490000000003,5.196125,6.0747160000000004,2.935084,5.820526,0.393349,-2.2626779999999997,2.411245,3.8711839999999995,5.968022,3.324971,2.976322,4.966737,3.479513,4.259394,6.3792349999999995,5.091889,-0.4467680000000001,5.076211,5.504405,0.5914050000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.866042,,,,,,,,,,,,,,,,,,,6.083286,-0.403053,4.411388,6.9686259999999995,4.1976130000000005,2.026577,5.5126050000000015,8.049607
PCI-4B,3.5978250000000003,,5.4251879999999995,1.413921,-3.7435050000000003,-3.310598,-3.4381480000000004,2.792132,-0.749356,1.451441,-0.8578459999999999,0.35475,2.641426,1.32621,2.757647,-3.244932,4.338524,4.112751,5.4251879999999995,5.399019,1.554949,3.545958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.050669,2.963807,0.929645,5.427489,2.490382,2.721436,3.017447,4.172664,3.3041129999999996,2.595294,2.184736,-0.40833800000000003,2.926895,3.339703,3.9726809999999997,6.5238010000000015,-0.6510239999999999,3.2906940000000002,1.836946,3.74401,4.158106,3.6732339999999994,5.422514,3.236426,5.146747,2.254693,2.653781,5.534927,3.2305919999999997,2.2022150000000003,3.932079,3.326521,3.143537,6.5238010000000015,2.964495,1.372434,-0.409706,1.282609,2.5236650000000003,2.482371,4.015432,0.944519,4.322724,2.217965,2.634401,4.0166580000000005,4.7320410000000015,2.414516,3.122603,1.374974,5.4215860000000005,3.4830989999999997,-3.5590339999999996,6.106861,1.779251,2.5963279999999997,-0.995049,5.2443290000000005,4.575201,1.7182389999999998,-3.1519909999999998,5.1921,0.63558,1.335294,-0.524558,1.314927,4.984552,0.8541799999999999,3.28661,-3.650375,-1.418404,2.4592419999999997,1.687291,,3.2087630000000003,,,,,,,,,,,,,,,,,,4.884932,-3.4535405,-0.078443,0.950126,3.4470669999999997,-0.525201,-1.034645,6.427549
PF-382,3.5114214999999995,2.0955655,3.2067055,0.8251809999999999,-4.4789055,-4.720922,-4.327046,4.984616,1.066921,0.930709,1.477109,3.535655,2.455832,2.536465,4.1508660000000015,-3.9566230000000004,3.6641480000000004,2.828103,4.689655999999999,5.275988,-0.0021100000000000003,3.854228,3.668733,-2.29731,-3.77788,0.748851,0.9521040000000001,1.233905,-1.47224,0.819259,0.401816,-0.9561379999999999,4.7293910000000015,-0.9047719999999999,2.983077,2.9970939999999997,0.100616,3.538253,-4.040184,1.824847,1.6539439999999999,0.834203,1.618214,2.1821759999999997,-3.1373580000000003,2.331166,-5.906445,0.086108,1.13988,4.920595,2.1763689999999998,3.266482,-3.622261,1.8666310000000002,0.6622819999999999,1.854529,2.533061,2.16518,-2.737664,3.916743,3.172383,-2.8372580000000003,1.351429,2.444195,0.2263010000000001,4.6766260000000015,-0.7932600000000001,1.866524,-2.827309,4.274497,2.80815,1.9747540000000001,1.101117,1.266476,1.734329,-0.544297,3.4504040000000002,1.475168,1.964975,,4.962818,1.6919529999999998,2.6419080000000004,4.677805,-3.558815,-4.461639,-1.229839,-0.506138,4.481118,1.4314790000000002,2.4628919999999996,4.056203,2.0718360000000002,2.9930369999999997,4.9627620000000014,2.13175,-3.206545,4.918413,2.723419,-0.068563,3.140992,2.057387,0.097682,2.02867,-1.8673669999999998,4.414078,3.4957239999999996,3.872238,3.695649,3.133692,2.5472580000000002,-0.959191,2.476122,2.345687,2.893748,4.824342,-1.59581,4.02881,2.199595,4.882036,4.050577,3.513604,4.959943,3.280413,4.961864,2.5288720000000002,1.453266,5.5023870000000015,4.960039,3.0727439999999997,4.468017,0.834627,3.650153,1.813002,2.02032,2.028482,1.148593,0.967676,4.903093,4.339894,2.577702,-1.602992,4.960712,1.4850459999999999,1.670103,4.242659,1.9094349999999998,2.4190509999999996,2.628772,1.2748709999999999,4.614688,3.428872,-2.753207,2.303498,0.057842999999999985,2.03876,-1.158367,4.882544,1.972906,-0.48260200000000003,-3.8134870000000003,3.134146,1.30521,0.73305,-0.8570840000000001,1.781064,3.2035970000000002,3.4616050000000005,3.893018,-3.9550330000000002,-2.9932939999999997,3.387027,0.749915,,,,,,,,,,,,,,,,,,,,6.36918,-1.3348495000000002,-0.059608,-0.573299,3.163491,3.3333440000000003,0.8354799999999999,7.2547440000000005
